Id,Name,DOB
Wrighjo01,Joby Wright,9/5/1950
Arlaujo01,Joe Arlauckas,7/20/1965
Carrojo01,Joe Barry Carroll,7/24/1958
Biniojo01,Joe Binion,3/26/1961
Bradljo01,Joe Bradley,9/24/1928
Bryanjo01,Joe Bryant,10/19/1954
Buckhjo01,Joe Buckhalter,8/1/1937
Caldwjo01,Joe Caldwell,11/1/1941
Cookejo01,Joe Cooke,8/14/1948
Coopejo01,Joe Cooper,9/1/1957
Courtjo01,Joe Courtney,10/17/1969
Crawfjo01,Joe Crawford,6/17/1986
Crispjo01,Joe Crispin,7/18/1979
Dolhojo01,Joe Dolhon,7/9/1927
Dumarjo01,Joe Dumars,5/24/1963
Ellisjo01,Joe Ellis,5/3/1944
Fulksjo01,Joe Fulks,10/26/1921
Grabojo01,Joe Graboski,1/15/1930
Hollajo01,Joe Holland,9/26/1925
Holupjo01,Joe Holup,2/26/1934
Huttojo01,Joe Hutton,10/6/1928
Kennejo01,Joe Kennedy,1/12/1947
Kleinjo01,Joe Kleine,1/4/1962
Kopicjo01,Joe Kopicki,6/12/1960
Mcnamjo01,Joe McNamee,9/24/1926
Meriwjo01,Joe Meriweather,10/26/1953
Pacejo01,Joe Pace,12/18/1953
Reavejo01,Joe Reaves,5/27/1950
Roberjo01,Joe Roberts,5/18/1936
Ruklijo01,Joe Ruklick,8/3/1938
Smithjo02,Joe Smith,7/26/1975
Smythjo01,Joe Smyth,5/22/1929
Stephjo01,Joe Stephens,1/28/1973
Strawjo01,Joe Strawder,9/21/1940
Wolfjo01,Joe Wolf,12/17/1964
Kramejo01,Joel Kramer,11/30/1955
Grahajo01,Joey Graham,6/11/1982
Amaecjo01,John Amaechi,11/26/1970
Arthujo01,John Arthurs,8/15/1947
Baglejo01,John Bagley,4/23/1960
Barbejo01,John Barber,6/27/1927
Barnhjo01,John Barnhill,3/20/1938
Battljo01,John Battle,11/9/1962
Blockjo01,John Block,4/16/1944
Briskjo01,John Brisker,6/15/1947
Brownjo01,John Brown,12/14/1951
Celesjo01,John Celestand,3/6/1977
Chanejo01,John Chaney,2/29/1920
Cokerjo01,John Coker,10/28/1971
Coughjo01,John Coughran,9/12/1951
Crottjo01,John Crotty,7/15/1969
Dougljo01,John Douglas,6/12/1956
Drewjo01,John Drew,9/30/1954
Durenjo01,John Duren,10/30/1958
Edwarjo01,John Edwards,7/31/1981
Faircjo01,John Fairchild,4/28/1943
Garrijo01,John Garris,6/6/1959
Gianejo01,John Gianelli,6/10/1950
Greigjo01,John Greig,4/28/1961
Hargijo01,John Hargis,8/20/1920
Havlijo01,John Havlicek,4/8/1940
Hummejo01,John Hummer,5/4/1948
Johnsjo01,John Johnson,10/18/1947
Kuestjo01,John Kuester,2/6/1955
Lambejo01,John Lambert,1/14/1953
Laskojo01,John Laskowski,6/7/1953
Longjo01,John Long,8/28/1956
Lucasjo01,John Lucas,10/31/1953
Mahnkjo01,John Mahnken,6/16/1922
Mandijo01,John Mandic,10/3/1919
Mcconjo01,John McConathy,4/9/1930
Mcculjo01,John McCullough,10/5/1956
Mengejo01,John Mengelt,10/16/1949
Mortojo01,John Morton,5/18/1967
Oboyljo01,John O'Boyle,3/7/1928
Olivejo01,John Olive,3/1/1955
Paxsojo01,John Paxson,9/29/1960
Pilchjo01,John Pilch,7/11/1925
Pinonjo01,John Pinone,2/19/1961
Pritcjo01,John Pritchard,1/23/1927
Rennijo01,John Rennicke,8/11/1929
Richtjo01,John Richter,3/12/1937
Rochejo01,John Roche,9/26/1949
Ruddjo01,John Rudd,8/7/1955
Rudomjo01,John Rudometkin,6/6/1940
Sallejo01,John Salley,5/16/1964
Schwejo01,John Schweitz,4/19/1960
Shaskjo01,John Shasky,7/31/1964
Shumajo01,John Shumate,4/6/1952
Starkjo01,John Starks,8/10/1965
Stockjo01,John Stockton,3/26/1962
Stroejo01,John Stroeder,7/24/1958
Stroujo01,John Stroud,10/29/1957
Thomajo02,John Thomas,9/8/1975
Thompjo01,John Thompson,9/2/1941
Trappjo01,John Trapp,10/2/1945
Tresvjo01,John Tresvant,11/6/1939
Tschojo01,John Tschogl,4/25/1950
Turnejo01,John Turner,11/30/1967
Vallejo01,John Vallely,10/3/1948
Wallajo01,John Wallace,2/9/1974
Wetzejo01,John Wetzel,10/22/1944
Willijo02,John Williams,10/26/1966
Willijo01,John Williamson,11/10/1951
Windsjo01,John Windsor,4/3/1940
Baumjo01,Johnny Baum,6/17/1946
Coxjo01,Johnny Cox,11/1/1936
Davisjo01,Johnny Davis,10/21/1955
Dawkijo01,Johnny Dawkins,9/28/1963
Eganjo01,Johnny Egan,1/31/1939
Greenjo01,Johnny Green,12/8/1933
Highjo01,Johnny High,4/25/1957
Horanjo01,Johnny Horan,11/24/1932
Jonesjo01,Johnny Jones,3/12/1943
Macknjo01,Johnny Macknowski,1/7/1923
Mccarjo01,Johnny McCarthy,4/25/1934
Moorejo01,Johnny Moore,3/3/1958
Neumajo01,Johnny Neumann,9/11/1951
Newmajo01,Johnny Newman,11/28/1963
Norlajo01,Johnny Norlander,3/5/1921
Orrjo01,Johnny Orr,6/10/1927
Payakjo01,Johnny Payak,11/20/1926
Rogerjo01,Johnny Rogers,12/30/1963
Taylojo01,Johnny Taylor,6/4/1974
Barryjo01,Jon Barry,7/25/1969
Koncajo01,Jon Koncak,5/17/1963
Mcglojo01,Jon McGlocklin,6/10/1943
Sundvjo01,Jon Sundvold,7/2/1961
Bendejo01,Jonathan Bender,1/30/1981
Kernejo01,Jonathan Kerner,6/6/1974
Garbajo01,Jorge Garbajosa,12/19/1977
Slaugjo01,Jose Slaughter,9/9/1960
Fortejo01,Joseph Forte,3/23/1981
Boonejo01,Josh Boone,11/21/1984
Grantjo01,Josh Grant,8/7/1967
Navarju01,Juan Carlos Navarro,6/13/1980
Dixonju01,Juan Dixon,10/9/1978
Hawkiju01,Juaquin Hawkins,7/2/1973
Buechju01,Jud Buechler,6/19/1968
Ervinju01,Julius Erving,2/22/1950
Hodgeju01,Julius Hodge,11/18/1983
Nwosuju01,Julius Nwosu,5/1/1971
Jonesju01,Jumaine Jones,2/10/1979
Bridgju01,Junior Bridgeman,9/17/1953
Burroju01,Junior Burrough,1/18/1973
Harriju01,Junior Harrington,10/2/1980
Reedju01,Justin Reed,1/16/1982
Williju01,Justin Williams,5/12/1984
Thigpju01,Justus Thigpen,8/13/1947
Joneskc01,K.C. Jones,5/25/1932
Dickeka01,Kaniel Dickens,7/21/1978
Johnska01,Kannard Johnson,6/24/1965
Abdulka01,Kareem Abdul-Jabbar,4/16/1947
Rushka01,Kareem Rush,10/30/1980
Powelka01,Kasib Powell,3/18/1981
Stewake01,Kebu Stewart,12/19/1973
Brownke01,Kedrick Brown,3/18/1981
Askinke01,Keith Askins,12/15/1967
Boothke01,Keith Booth,10/9/1974
Closske01,Keith Closs,4/3/1976
Edmonke01,Keith Edmonson,9/28/1960
Erickke01,Keith Erickson,4/19/1944
Herroke01,Keith Herron,6/14/1956
Jennike01,Keith Jennings,11/2/1968
Langfke01,Keith Langford,9/15/1983
Leeke01,Keith Lee,12/28/1962
Mccorke01,Keith McCord,6/22/1957
Mcleoke01,Keith McLeod,11/5/1979
Owenske01,Keith Owens,5/31/1969
Smartke01,Keith Smart,9/21/1964
Smithke03,Keith Smith,3/9/1964
Starrke01,Keith Starr,3/14/1954
Towerke01,Keith Tower,5/15/1970
Vanhoke01,Keith Van Horn,10/23/1975
Mccarke01,Kelly McCarty,8/24/1975
Tripuke01,Kelly Tripucka,2/16/1959
Catoke01,Kelvin Cato,8/26/1974
Ranseke01,Kelvin Ransey,5/3/1958
Upshake01,Kelvin Upshaw,1/24/1963
Austike01,Ken Austin,7/15/1961
Bannike01,Ken Bannister,4/1/1960
Boydke01,Ken Boyd,3/25/1952
Charlke01,Ken Charles,7/10/1951
Durreke01,Ken Durrett,12/8/1948
Greenke01,Ken Green,9/19/1959
Johnske01,Ken Johnson,11/7/1962
Johnske03,Ken Johnson,2/1/1978
Mayfike01,Ken Mayfield,5/11/1948
Menkeke01,Ken Menke,10/2/1922
Murrake01,Ken Murray,4/20/1928
Normake01,Ken Norman,9/5/1964
Rohloke01,Ken Rohloff,4/18/1939
Wilbuke01,Ken Wilburn,6/8/1944
Gillke01,Kendall Gill,5/25/1968
Winchke01,Kennard Winchester,9/3/1966
Anderke01,Kenny Anderson,10/9/1970
Battlke01,Kenny Battle,10/10/1964
Carrke01,Kenny Carr,8/15/1955
Dennake01,Kenny Dennard,10/18/1958
Fieldke01,Kenny Fields,2/9/1962
Gattike01,Kenny Gattison,5/23/1964
Greenke02,Kenny Green,10/11/1964
Higgske01,Kenny Higgs,1/31/1955
Mcintke01,Kenny McIntosh,1/21/1949
Nattke01,Kenny Natt,10/5/1958
Payneke01,Kenny Payne,11/25/1966
Rollike01,Kenny Rollins,9/14/1923
Satteke01,Kenny Satterfield,4/10/1981
Smithke01,Kenny Smith,3/8/1965
Thomake01,Kenny Thomas,7/25/1977
Walkeke01,Kenny Walker,8/18/1964
Willike03,Kenny Williams,6/9/1969
Bensoke01,Kent Benson,12/27/1954
Clarkke01,Keon Clark,4/16/1975
Washike01,Kermit Washington,9/17/1951
Kittlke01,Kerry Kittles,6/12/1974
Brookke01,Kevin Brooks,10/12/1969
Burleke01,Kevin Burleson,4/9/1979
Duckwke01,Kevin Duckworth,4/1/1964
Edwarke01,Kevin Edwards,10/30/1965
Gamblke01,Kevin Gamble,11/13/1965
Greveke01,Kevin Grevey,5/12/1953
Hendeke01,Kevin Henderson,3/22/1964
Johnske02,Kevin Johnson,3/4/1966
Kunneke01,Kevin Kunnert,11/11/1951
Loderke01,Kevin Loder,3/15/1959
Loughke01,Kevin Loughery,3/28/1940
Lynchke01,Kevin Lynch,12/24/1968
Mchalke01,Kevin McHale,12/19/1957
Mckenke01,Kevin McKenna,1/8/1959
Osheake01,Kevin O'Shea,7/10/1925
Ollieke01,Kevin Ollie,12/27/1972
Pritcke01,Kevin Pritchard,7/17/1967
Restake01,Kevin Restani,12/23/1951
Salvake01,Kevin Salvadori,12/30/1970
Stacoke01,Kevin Stacom,9/4/1951
Thompke01,Kevin Thompson,2/7/1971
Willike01,Kevin Williams,9/11/1961
Willike02,Kevin Willis,9/6/1962
Pinknke01,Kevinn Pinkney,10/20/1983
Elamikh01,Khalid El-Amin,4/25/1979
Reevekh01,Khalid Reeves,7/15/1972
Vandeki01,Kiki Vandeweghe,8/1/1958
Anderki01,Kim Anderson,5/12/1955
Hugheki01,Kim Hughes,6/4/1952
Hastoki01,Kirk Haston,3/10/1979
Penneki01,Kirk Penney,11/23/1980
Snydeki01,Kirk Snyder,6/5/1983
Garriki01,Kiwane Garris,9/24/1974
Youngko01,Korleone Young,12/31/1978
Perovko01,Kosta Perovic,2/19/1985
Leeku01,Kurk Lee,6/3/1967
Nimphku01,Kurt Nimphius,3/13/1958
Rambiku01,Kurt Rambis,2/25/1958
Macyky01,Kyle Macy,4/9/1957
Weaveky01,Kyle Weaver,2/18/1986
Greenla01,Lamar Green,3/22/1947
Murrala01,Lamond Murray,4/20/1973
Strotla01,Lamont Strothers,5/10/1968
Copella01,Lanard Copeland,7/16/1965
Gordola01,Lancaster Gordon,6/24/1962
Allrela01,Lance Allred,2/2/1981
Blankla01,Lance Blanks,9/9/1966
Ellisla01,LaPhonso Ellis,5/5/1970
Ketnela01,Lari Ketner,2/1/1977
Profila01,Laron Profit,8/5/1977
Birdla01,Larry Bird,12/7/1956
Cannola01,Larry Cannon,4/12/1947
Comlela01,Larry Comley,8/17/1939
Costela01,Larry Costello,7/2/1931
Demicla01,Larry Demic,6/27/1957
Drewla01,Larry Drew,4/2/1958
Foglela01,Larry Fogle,3/19/1953
Foustla01,Larry Foust,6/24/1928
Frienla01,Larry Friend,4/14/1935
Hennela01,Larry Hennessy,5/20/1929
Johnsla01,Larry Johnson,11/28/1954
Johnsla02,Larry Johnson,3/14/1969
Jonesla01,Larry Jones,9/22/1942
Kenonla01,Larry Kenon,12/13/1952
Krystla01,Larry Krystkowiak,9/23/1964
Mcneila01,Larry McNeill,1/31/1951
Michela01,Larry Micheaux,3/24/1960
Mikanla01,Larry Mikan,4/8/1948
Moffela01,Larry Moffett,11/5/1954
Nancela01,Larry Nance,2/12/1959
Robinla01,Larry Robinson,1/11/1968
Siegfla01,Larry Siegfried,5/22/1939
Smithla01,Larry Smith,1/18/1958
Sprigla01,Larry Spriggs,9/8/1959
Stavela01,Larry Staverman,10/11/1936
Steella01,Larry Steele,5/5/1949
Stewala01,Larry Stewart,9/21/1968
Sykesla01,Larry Sykes,4/11/1973
Wrighla01,Larry Wright,11/23/1954
Hansela01,Lars Hansen,9/14/1954
Thompla01,LaSalle Thompson,6/23/1961
Sprewla01,Latrell Sprewell,9/8/1970
Postela01,Lavor Postell,2/26/1978
Bostola01,Lawrence Boston,5/18/1956
Fundela01,Lawrence Funderburke,12/15/1970
Motenla01,Lawrence Moten,3/25/1972
Roberla01,Lawrence Roberts,10/20/1982
Borrela01,Lazaro Borrell,9/20/1972
Eacklle01,Ledell Eackles,11/24/1966
Johnsle01,Lee Johnson,6/16/1957
Knorele01,Lee Knorek,7/15/1921
Maybele01,Lee Mayberry,6/12/1970
Nailole01,Lee Nailon,2/22/1975
Shaffle01,Lee Shaffer,2/23/1939
Winfile01,Lee Winfield,2/4/1947
Chapple01,Len Chappell,1/31/1941
Elmorle01,Len Elmore,3/28/1952
Kosmale01,Len Kosmalski,11/29/1951
Rosenle01,Lennie Rosenbluth,1/22/1933
Wilkele01,Lenny Wilkens,10/28/1937
Barnhle01,Leo Barnhorst,5/11/1924
Katkale01,Leo Katkaveck,4/17/1923
Klierle01,Leo Klier,5/21/1923
Kubiale01,Leo Kubiak,12/25/1927
Mogusle01,Leo Mogus,4/13/1921
Rautile01,Leo Rautins,3/20/1960
Benbole01,Leon Benbow,7/23/1950
Blevile01,Leon Blevins,6/25/1926
Douglle01,Leon Douglas,8/26/1954
Powele01,Leon Powe,1/22/1984
Smithle01,Leon Smith,11/2/1980
Woodle01,Leon Wood,3/25/1962
Grayle01,Leonard Gray,12/19/1951
Taylole01,Leonard Taylor,5/2/1966
Ellisle02,LeRon Ellis,4/28/1969
Chollle01,Leroy Chollet,3/5/1925
Combsle01,Leroy Combs,1/1/1961
Ellisle01,Leroy Ellis,3/10/1940
Huntele01,Les Hunter,8/16/1942
Jepsele01,Les Jepsen,6/24/1967
Connele01,Lester Conner,9/17/1959
Fontale01,Levi Fontaine,11/1/1948
Hitchle01,Lew Hitch,7/16/1929
Brownle02,Lewis Brown,2/19/1955
Lloydle01,Lewis Lloyd,2/22/1959
Hairsli01,Lindsay Hairston,12/8/1951
Hunteli01,Lindsey Hunter,12/3/1970
Johnsli01,Linton Johnson,6/13/1980
Towneli01,Linton Townes,11/30/1959
Chalmli01,Lionel Chalmers,11/10/1980
Hollili01,Lionel Hollins,10/19/1953
Simmoli01,Lionel Simmons,11/14/1968
Greenli01,Litterial Green,3/7/1970
Daniell01,Lloyd Daniels,9/4/1967
Nealll01,Lloyd Neal,12/10/1950
Waltoll01,Lloyd Walton,11/23/1953
Sheltlo01,Lonnie Shelton,10/19/1955
Baxtelo01,Lonny Baxter,1/27/1979
Meyerlo01,Loren Meyer,12/30/1972
Woodslo01,Loren Woods,6/21/1978
Wrighlo02,Lorenzen Wright,11/4/1975
Charllo01,Lorenzo Charles,11/25/1963
Romarlo01,Lorenzo Romar,11/13/1958
Willilo01,Lorenzo Williams,7/15/1969
Hudsolo01,Lou Hudson,7/11/1944
Roelo01,Lou Roe,7/14/1972
Tsiorlo01,Lou Tsioropoulos,8/31/1930
Nelsolo01,Louie Nelson,5/28/1951
Orrlo01,Louis Orr,5/7/1958
Moorelo01,Lowes Moore,5/5/1957
Peterlo01,Loy Petersen,7/26/1945
Vaughlo01,Loy Vaught,2/27/1968
Longllu01,Luc Longley,1/19/1969
Harrilu01,Lucious Harris,12/18/1970
Allenlu01,Lucius Allen,9/26/1947
Florelu01,Luis Flores,4/11/1981
Jackslu02,Luke Jackson,11/6/1981
Wittelu01,Luke Witte,10/19/1950
Greenlu01,Luther Green,11/13/1946
Headlu01,Luther Head,11/26/1982
Wrighlu01,Luther Wright,9/22/1971
Greerly01,Lynn Greer,10/23/1979
Carrml01,M.L. Carr,1/9/1951
Ottenma01,Mac Otten,12/16/1925
Lampema01,Maciej Lampe,2/5/1985
Calvima01,Mack Calvin,7/27/1947
Abdulma02,Mahmoud Abdul-Rauf,3/9/1969
Jonesma01,Major Jones,7/9/1953
Grahama01,Mal Graham,2/23/1945
Mackema01,Malcolm Mackey,7/11/1970
Hairsma01,Malik Hairston,2/23/1987
Rosema01,Malik Rose,11/23/1974
Sealyma01,Malik Sealy,2/1/1970
Bolma01,Manute Bol,10/16/1962
Iavarma01,Marc Iavaroni,9/15/1956
Jacksma02,Marc Jackson,1/16/1975
Brownma01,Marcus Brown,4/3/1974
Cousima01,Marcus Cousin,12/18/1986
Fizerma01,Marcus Fizer,8/10/1978
Haislma01,Marcus Haislip,12/22/1980
Landrma01,Marcus Landry,11/1/1985
Liberma01,Marcus Liberty,10/27/1968
Vincima01,Marcus Vinicius,5/31/1984
Webbma01,Marcus Webb,5/9/1970
Collima01,Mardy Collins,8/4/1984
Bennema01,Mario Bennett,8/1/1973
Eliema01,Mario Elie,11/26/1963
Kasunma01,Mario Kasun,4/5/1980
Westma02,Mario West,6/19/1984
Acresma01,Mark Acres,11/15/1962
Aguirma01,Mark Aguirre,12/10/1959
Alarima01,Mark Alarie,12/11/1963
Blounma01,Mark Blount,11/30/1975
Bradtma01,Mark Bradtke,9/27/1968
Bryanma01,Mark Bryant,4/25/1965
Crowma01,Mark Crow,10/22/1954
Davisma01,Mark Davis,6/8/1963
Davisma02,Mark Davis,4/26/1973
Eatonma01,Mark Eaton,1/24/1957
Hendrma01,Mark Hendrickson,6/23/1974
Jacksma01,Mark Jackson,4/1/1965
Jonesma02,Mark Jones,4/10/1961
Jonesma03,Mark Jones,5/25/1975
Landsma01,Mark Landsberger,5/21/1955
Maconma01,Mark Macon,4/14/1969
Madsema01,Mark Madsen,1/28/1976
Mcnamma01,Mark McNamara,6/8/1959
Minorma01,Mark Minor,5/14/1950
Olberma01,Mark Olberding,4/21/1956
Popema01,Mark Pope,9/11/1972
Pricema01,Mark Price,2/15/1964
Radfoma01,Mark Radford,7/5/1959
Randama01,Mark Randall,9/30/1967
Siblema01,Mark Sibley,11/13/1950
Stricma01,Mark Strickland,7/14/1970
Wadema01,Mark Wade,10/15/1965
Westma01,Mark West,11/5/1960
Workmma01,Mark Workman,3/10/1930
Garnema01,Marlon Garnett,7/3/1975
Maxeyma01,Marlon Maxey,2/19/1969
Redmoma01,Marlon Redmond,4/15/1955
Braggma01,Marques Bragg,3/24/1970
Johnsma01,Marques Johnson,2/8/1956
Hawkima01,Marshall Hawkins,8/3/1924
Rogerma01,Marshall Rogers,8/27/1953
Lewisma01,Martin Lewis,4/28/1975
Nesslma01,Martin Nessley,2/16/1965
Byrnema01,Marty Byrnes,4/30/1956
Conloma01,Marty Conlon,1/19/1968
Roberma01,Marv Roberts,1/29/1950
Schatma01,Marv Schatzman,2/18/1927
Winklma01,Marv Winkler,2/18/1948
Barnema01,Marvin Barnes,7/27/1952
Webstma01,Marvin Webster,4/13/1952
Cleavma01,Mateen Cleaves,9/7/1977
Bullama01,Matt Bullard,6/5/1967
Fishma01,Matt Fish,11/18/1969
Freijma01,Matt Freije,10/2/1981
Geigema01,Matt Geiger,9/10/1969
Guokama02,Matt Guokas,2/25/1944
Harprma01,Matt Harpring,5/31/1976
Malonma01,Matt Maloney,12/6/1971
Mazzama01,Matt Mazza,9/23/1923
Othicma01,Matt Othick,3/16/1969
Steigma01,Matt Steigenga,3/27/1970
Walshma01,Matt Walsh,12/2/1982
Wenstma01,Matt Wenstrom,11/4/1970
Bakerma01,Maurice Baker,7/28/1979
Cartema01,Maurice Carter,10/12/1976
Cheekma01,Maurice Cheeks,9/8/1956
Lucasma01,Maurice Lucas,2/18/1952
Stokema01,Maurice Stokes,6/17/1933
Tayloma01,Maurice Taylor,10/30/1976
Morrima01,Max Morris,3/14/1925
Zasloma01,Max Zaslofsky,12/7/1925
Benneme01,Mel Bennett,1/4/1955
Countme01,Mel Counts,10/16/1941
Danieme01,Mel Daniels,7/20/1944
Davisme01,Mel Davis,11/9/1950
Gibsome01,Mel Gibson,12/30/1940
Hutchme01,Mel Hutchins,11/22/1928
Mccanme01,Mel McCants,8/19/1967
Nowelme01,Mel Nowell,12/27/1939
Paytome01,Mel Payton,7/16/1926
Peterme01,Mel Peterson,3/23/1938
Bookeme01,Melvin Booker,8/20/1972
Newbeme01,Melvin Newbern,6/11/1967
Sandeme01,Melvin Sanders,1/3/1981
Bateeme01,Mengke Bateer,11/20/1975
Adamsmi01,Michael Adams,1/19/1963
Andermi01,Michael Anderson,3/23/1966
Anslemi01,Michael Ansley,2/8/1967
Bradlmi01,Michael Bradley,4/18/1979
Brookmi01,Michael Brooks,8/17/1958
Cagemi01,Michael Cage,1/28/1962
Coopemi01,Michael Cooper,4/15/1956
Currymi01,Michael Curry,8/22/1968
Dickemi01,Michael Dickerson,6/25/1975
Doleami01,Michael Doleac,6/15/1977
Hawkimi01,Michael Hawkins,10/28/1972
Jacksmi02,Michael Jackson,7/13/1964
Mcdonmi01,Michael McDonald,2/13/1969
Olowomi01,Michael Olowokandi,4/3/1975
Ruffimi01,Michael Ruffin,1/21/1977
Smithmi01,Michael Smith,5/19/1965
Smithmi02,Michael Smith,3/28/1972
Stewami01,Michael Stewart,4/25/1975
Wileymi01,Michael Wiley,10/16/1957
Youngmi01,Michael Young,1/2/1961
Richami01,Micheal Ray Richardson,4/11/1955
Willimi02,Micheal Williams,7/23/1966
Dillami01,Mickey Dillard,10/15/1958
Johnsmi01,Mickey Johnson,8/31/1952
Bantomi01,Mike Bantom,12/3/1951
Barrmi01,Mike Barr,10/19/1950
Batismi01,Mike Batiste,11/21/1977
Bratzmi01,Mike Bratz,10/17/1955
Brittmi01,Mike Brittain,6/21/1963
Brownmi01,Mike Brown,7/19/1963
Champmi01,Mike Champion,4/5/1964
Dantomi01,Mike D'Antoni,5/8/1951
Davismi01,Mike Davis,7/26/1946
Dunlemi01,Mike Dunleavy,3/21/1954
Evansmi01,Mike Evans,4/19/1955
Farmemi01,Mike Farmer,9/26/1936
Flynnmi01,Mike Flynn,7/31/1953
Galemi01,Mike Gale,7/18/1950
Gibsomi01,Mike Gibson,10/27/1960
Glennmi01,Mike Glenn,9/10/1955
Gminsmi01,Mike Gminski,8/3/1959
Greenmi01,Mike Green,8/6/1951
Hallmi01,Mike Hall,6/5/1984
Harpemi01,Mike Harper,12/9/1957
Higgimi01,Mike Higgins,2/17/1967
Iuzzomi01,Mike Iuzzolino,1/22/1968
Lynnmi01,Mike Lynn,11/25/1945
Macalmi01,Mike Macaluso,7/20/1951
Mccarmi01,Mike McCarron,3/2/1922
Mcgeemi01,Mike McGee,7/29/1959
Mitchmi01,Mike Mitchell,1/1/1956
Morrimi01,Mike Morrison,8/16/1967
Newlimi01,Mike Newlin,1/2/1949
Nilesmi01,Mike Niles,3/31/1955
Novakmi01,Mike Novak,4/23/1915
Okoremi01,Mike O'Koren,2/7/1958
Penbemi01,Mike Penberthy,11/29/1974
Peplomi01,Mike Peplowski,10/15/1970
Pricemi01,Mike Price,9/11/1948
Ratlimi01,Mike Ratliff,6/7/1951
Riordmi01,Mike Riordan,7/9/1945
Sandemi01,Mike Sanders,5/7/1960
Smithmi03,Mike Smith,4/15/1976
Smrekmi01,Mike Smrek,8/31/1962
Sojoumi01,Mike Sojourner,10/16/1953
Taylomi01,Mike Taylor,1/21/1986
Wilksmi01,Mike Wilks,5/7/1979
Willimi03,Mike Williams,8/14/1963
Woodsmi01,Mike Woodson,3/24/1958
Ilicmi01,Mile Ilic,6/2/1984
Simonmi01,Miles Simon,11/21/1975
Komenmi01,Milo Komenich,6/22/1920
Palacmi01,Milt Palacio,2/7/1978
Schoomi01,Milt Schoon,2/25/1922
Wagnemi01,Milt Wagner,2/20/1963
Willimi01,Milt Williams,11/22/1945
Kupchmi01,Mitch Kupchak,5/24/1954
Richmmi01,Mitch Richmond,6/30/1965
Butlemi02,Mitchell Butler,12/15/1970
Wiggimi01,Mitchell Wiggins,9/28/1959
Radovmo01,Moe Radovich,5/5/1929
Towemo01,Monte Towe,9/27/1953
Davismo01,Monti Davis,7/26/1958
Willimo01,Monty Williams,10/8/1971
Norrimo01,Moochie Norris,7/27/1973
Blaylmo01,Mookie Blaylock,3/20/1967
Wileymo01,Morlon Wiley,9/24/1966
Petermo01,Morris Peterson,8/26/1977
Malonmo01,Moses Malone,3/23/1955
Senesa01,Mouhamed Sene,5/12/1986
Boguemu01,Muggsy Bogues,1/9/1965
Mitchmu01,Murray Mitchell,3/19/1923
Wiermu01,Murray Wier,12/12/1926
Thompmy01,Mychal Thompson,1/30/1955
Brownmy01,Myron Brown,11/3/1969
Jacksmy01,Myron Jackson,5/6/1964
Cliftna01,Nat Clifton,10/13/1922
Blackna01,Nate Blackwell,2/15/1965
Bowmana01,Nate Bowman,3/19/1943
Delonna01,Nate DeLong,1/5/1926
Driggna01,Nate Driggers,10/12/1973
Huffmna01,Nate Huffman,4/2/1975
Johnsna01,Nate Johnston,12/18/1966
Mcmilna01,Nate McMillan,8/3/1964
Thurmna01,Nate Thurmond,7/25/1941
Willina01,Nate Williams,5/2/1950
Jawaina01,Nathan Jawai,10/10/1986
Ebind01,Ndudi Ebi,6/18/1984
Walkne01,Neal Walk,7/29/1948
Johnsne02,Neil Johnson,4/17/1943
Johnsne01,Neil Johnston,2/4/1929
Bobbne01,Nelson Bobb,2/25/1924
Krstine01,Nenad Krstic,7/25/1983
Anderni01,Nick Anderson,1/20/1968
Fazekni01,Nick Fazekas,6/17/1985
Jonesni01,Nick Jones,3/28/1945
Mantini01,Nick Mantis,12/7/1935
Vanexni01,Nick Van Exel,11/27/1971
Vanosni01,Nick Vanos,4/13/1963
Weathni01,Nick Weatherspoon,7/20/1950
Wilsoni01,Nikita Wilson,2/25/1964
Tskitni01,Nikoloz Tskitishvili,4/14/1983
Jorgeno01,Noble Jorgensen,5/18/1925
Felixno01,Noel Felix,10/4/1981
Cookno01,Norm Cook,3/21/1955
Grekino01,Norm Grekin,6/22/1930
Magerno01,Norm Mager,3/23/1926
Nixonno01,Norm Nixon,10/11/1955
Stewano01,Norm Stewart,1/20/1935
Swansno01,Norm Swanson,10/4/1930
Vanlino01,Norm Van Lier,4/1/1947
Blackno01,Norman Black,11/12/1957
Colemno01,Norris Coleman,9/27/1961
Barnhno01,Norton Barnhill,7/15/1953
Ekeziob01,Obinna Ekezie,8/22/1975
Allisod01,Odis Allison,10/2/1949
Polynol01,Olden Polynice,11/21/1964
Pecheol01,Oleksiy Pecherov,12/8/1985
Lafayol01,Oliver Lafayette,5/6/1984
Milleol01,Oliver Miller,4/6/1970
Robinol01,Oliver Robinson,3/13/1960
Johnsol01,Ollie Johnson,5/11/1949
Mackol01,Ollie Mack,6/6/1957
Oyedeol01,Olumide Oyedeji,5/11/1981
Cookom01,Omar Cook,1/28/1982
Greenor01,Orien Greene,2/4/1982
Grahaor01,Orlando Graham,5/5/1965
Woolror01,Orlando Woolridge,12/16/1959
Roberos01,Oscar Robertson,11/24/1938
Wilsoot01,Othell Wilson,10/26/1961
Harriot01,Othella Harrington,1/31/1974
Hunteot01,Othello Hunter,5/28/1986
Birdsot01,Otis Birdsong,12/9/1955
Howarot01,Otis Howard,11/5/1956
Smithot01,Otis Smith,1/30/1964
Thorpot01,Otis Thorpe,8/5/1962
Mooreot01,Otto Moore,8/27/1946
